25.273,normal_study,0.14030,0.20665,0.17347
25.308,normal_study,0.12544,0.20476,0.16510
25.344,normal_study,0.13834,0.20995,0.17415
25.379,normal_study,0.12832,0.19264,0.16048
25.414,normal_study,0.14549,0.21549,0.18049
25.450,normal_study,0.13908,0.20723,0.17315
25.487,normal_study,0.15021,0.20729,0.17875
25.521,normal_study,0.15105,0.22451,0.18778
25.558,normal_study,0.16478,0.21953,0.19215
25.595,normal_study,0.15482,0.20721,0.18101
25.634,normal_study,0.14799,0.21833,0.18316
25.711,normal_study,0.17987,0.18636,0.18312
25.798,normal_study,0.21099,0.25612,0.23356
25.871,normal_study,0.20950,0.23551,0.22250
25.937,normal_study,0.20972,0.26982,0.23977
25.996,normal_study,0.20233,0.26520,0.23376
26.084,normal_study,0.21308,0.25233,0.23270
26.144,normal_study,0.21567,0.25562,0.23564
